record_id,id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
4781,623029.0,18.0,1/6/2024,251400381.0,36227245.61,3622.724561,23.32464836,0.0,228.2719298,228.7280702,230.4035088,1.061403509,0.894736842,0.535087719,50.02035088,0.751839474,1/6/2024 23:50,1/6/2024 23:50,1/6/2024 23:50,2521430.684,3547238.605,39274272.51,0.0,-89.88596491,81.0,1/6/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4782,626669.0,18.0,1/7/2024,251400381.0,36321581.42,3632.158142,9.433580189,0.0,228.0265487,228.4159292,230.2300885,1.0,0.769911504,0.0,50.00539823,0.725193805,1/7/2024 23:50,1/7/2024 23:50,1/7/2024 23:50,2544780.885,3556052.478,39398694.39,0.0,-90.59292035,81.0,1/7/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4783,630425.0,18.0,1/8/2024,251400381.0,36558052.73,3655.805273,23.64713113,0.0,225.8181818,226.4818182,228.1454545,2.7,3.009090909,2.172727273,50.01518182,0.866819091,1/8/2024 23:50,1/8/2024 23:50,1/8/2024 23:50,2565624.545,3580125.509,39663351.38,0.0,-91.57272727,81.0,1/8/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4784,634313.0,18.0,1/9/2024,251400381.0,36964935.58,3696.493558,40.68828497,0.0,226.4134615,226.9423077,228.6153846,2.682692308,2.865384615,2.394230769,50.005,0.880986538,1/9/2024 23:50,1/9/2024 23:50,1/9/2024 23:50,2588646.558,3620515.538,40092874.55,0.0,-90.66346154,81.0,1/9/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4785,638023.0,18.0,1/10/2024,251400381.0,37411941.43,3741.194143,44.70058516,0.0,227.0071429,227.55,229.4071429,2.464285714,2.671428571,2.092857143,50.02207143,0.858907143,1/10/2024 23:50,1/10/2024 23:50,1/10/2024 23:50,2607797.593,3666166.35,40565116.89,0.0,-92.88571429,81.0,1/10/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4786,642414.0,18.0,1/11/2024,251400381.0,37737591.8,3773.75918,32.56503683,0.0,226.8398438,227.3125,229.15625,2.74609375,3.03125,2.3671875,50.01511719,0.883222656,1/11/2024 23:30,1/11/2024 23:30,1/11/2024 23:30,2621969.203,3701451.082,40910039.07,0.0,-91.359375,81.0,1/11/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4787,651565.0,18.0,1/12/2024,251400381.0,38185804.81,3818.580481,44.82130108,0.0,226.875,227.375,229.0865385,2.576923077,2.855769231,2.278846154,50.00548077,0.878813462,1/12/2024 23:50,1/12/2024 23:50,1/12/2024 23:50,2642969.385,3748302.625,41381364.8,0.0,-92.95192308,81.0,1/12/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4788,659337.0,18.0,1/13/2024,251400381.0,38493507.14,3849.350714,30.77023352,0.0,227.7321429,228.125,229.8303571,1.330357143,1.366071429,0.830357143,50.00330357,0.819224107,1/13/2024 23:40,1/13/2024 23:40,1/13/2024 23:40,2663036.402,3778844.536,41713076.86,0.0,-93.3125,81.0,1/13/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4789,667101.0,18.0,1/14/2024,251400381.0,38636042.86,3863.604286,14.25357143,0.0,227.2767857,227.5892857,229.4375,1.0,0.892857143,0.008928571,50.0075,0.7413625,1/14/2024 23:40,1/14/2024 23:40,1/14/2024 23:40,2685979.107,3792944.455,41883633.89,0.0,-93.53571429,81.0,1/14/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4790,674669.0,18.0,1/15/2024,251400381.0,38871440.0,3887.144,23.53971429,0.0,226.4,227.0857143,228.9428571,2.40952381,2.742857143,1.838095238,50.01942857,0.854604762,1/15/2024 23:50,1/15/2024 23:50,1/15/2024 23:50,2706897.695,3818462.095,42145592.41,0.0,-93.3047619,81.0,1/15/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4791,682097.0,18.0,1/16/2024,251400381.0,39294783.81,3929.478381,42.33438095,0.0,226.1428571,226.6380952,228.352381,3.076190476,3.733333333,2.285714286,50.01790476,0.879205714,1/16/2024 23:50,1/16/2024 23:50,1/16/2024 23:50,2723098.029,3866920.457,42593695.42,0.0,-94.05714286,81.0,1/16/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4792,689487.0,18.0,1/17/2024,251400381.0,39743323.24,3974.332324,44.85394321,0.0,226.4923547,227.0397554,228.6788991,2.678899083,2.599388379,2.422018349,50.01782875,0.872708869,1/17/2024 23:30,1/17/2024 23:30,1/17/2024 23:30,2741875.394,3915860.336,43067464.11,0.0,-91.95718654,81.0,1/17/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4793,699989.0,18.0,1/18/2024,251400381.0,39950941.44,3995.094144,20.76181999,0.0,229.2432432,229.3783784,231.2792793,1.594594595,0.81981982,1.072072072,50.02369369,0.794563964,1/18/2024 6:30,1/18/2024 6:30,1/18/2024 6:30,2754306.099,3938054.432,43289277.51,0.0,-91.96396396,81.0,1/18/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4794,716895.0,18.0,1/19/2024,251400381.0,40580627.27,4058.062727,62.96858313,0.0,226.0779221,226.6363636,228.1038961,3.649350649,2.922077922,2.792207792,50.00246753,0.914642857,1/19/2024 23:40,1/19/2024 23:40,1/19/2024 23:40,2781308.974,3998143.74,43953717.29,0.0,-92.27272727,81.0,1/19/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4795,727391.0,18.0,1/20/2024,251400381.0,40740092.75,4074.009275,15.94654809,0.0,226.8115942,227.2898551,228.7246377,1.0,0.231884058,1.0,49.9973913,0.718694203,1/20/2024 14:30,1/20/2024 14:30,1/20/2024 14:30,2799412.594,4011798.203,44131082.32,0.0,-90.49275362,81.0,1/20/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4796,750231.0,18.0,1/21/2024,251400381.0,40863037.21,4086.303721,12.29444557,0.0,227.4418605,227.8604651,229.4651163,1.0,0.279069767,1.0,50.00674419,0.730025581,1/21/2024 23:50,1/21/2024 23:50,1/21/2024 23:50,2852947.047,4019958.581,44301370.77,0.0,-90.37209302,81.0,1/21/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4797,755595.0,18.0,1/22/2024,251400381.0,40929870.62,4092.987062,6.683340925,0.0,226.3865979,226.8350515,228.7268041,2.773195876,2.262886598,1.907216495,50.02427835,0.838014433,1/22/2024 14:30,1/22/2024 14:30,1/22/2024 14:30,2867645.314,4025281.985,44381103.05,0.0,-90.81443299,81.0,1/22/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4798,764402.0,18.0,1/23/2024,251400381.0,41441658.73,4144.165873,51.17881116,0.0,223.952381,225.0634921,226.7142857,4.888888889,3.746031746,2.873015873,50.01253968,0.946314286,1/23/2024 23:30,1/23/2024 23:30,1/23/2024 23:30,2888139.952,4076034.635,44923238.68,0.0,-90.80952381,81.0,1/23/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4799,769273.0,18.0,1/24/2024,251400381.0,41738581.6,4173.85816,29.69228698,0.0,224.536,225.268,227.132,3.76,3.416,2.62,50.025,0.8913388,1/24/2024 14:30,1/24/2024 14:30,1/24/2024 14:30,2902339.936,4108746.152,45241987.58,0.0,-93.04,81.0,1/24/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4800,791533.0,18.0,1/25/2024,251400381.0,42182302.27,4218.230227,44.37206727,0.0,224.7727273,225.4772727,227.2727273,4.113636364,3.477272727,2.954545455,50.00863636,0.9204,1/25/2024 23:50,1/25/2024 23:50,1/25/2024 23:50,2919096.318,4160299.909,45714651.36,0.0,-92.88636364,81.0,1/25/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4801,805419.0,18.0,1/26/2024,251400381.0,42409137.55,4240.913755,22.68352783,0.0,226.4897959,227.0612245,228.8367347,2.795918367,2.044897959,1.889795918,50.00795918,0.801043265,1/26/2024 14:20,1/26/2024 14:20,1/26/2024 14:20,2931569.776,4185561.771,45959435.64,0.0,-93.95918367,81.0,1/26/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4802,817771.0,18.0,1/27/2024,251400381.0,42865566.67,4286.556667,45.64291156,0.0,227.9166667,228.0833333,229.8055556,1.111111111,0.555555556,1.111111111,50.00111111,0.737997222,1/27/2024 22:30,1/27/2024 22:30,1/27/2024 22:30,2963077.556,4240604.889,46458624.33,0.0,-90.30555556,81.0,1/27/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4803,820170.0,18.0,1/28/2024,251400381.0,42944604.35,4294.460435,7.903768116,0.0,227.3913043,227.6231884,229.5797101,1.275362319,0.492753623,0.333333333,50.00507246,0.787504348,1/28/2024 22:20,1/28/2024 22:20,1/28/2024 22:20,2981470.478,4250015.841,46561813.36,0.0,-92.52173913,81.0,1/28/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4804,825200.0,18.0,1/29/2024,251400381.0,43336637.78,4333.663778,39.203343,0.0,227.0666667,227.6888889,229.3333333,2.666666667,1.888888889,1.933333333,50.00888889,0.844391111,1/29/2024 23:40,1/29/2024 23:40,1/29/2024 23:40,3000352.022,4292064.178,46982931.24,0.0,-94.26666667,81.0,1/29/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4805,826657.0,18.0,1/30/2024,251400381.0,43481656.94,4348.165694,14.50191667,0.0,226.4027778,227.0138889,228.7222222,3.138888889,2.444444444,1.625,50.01375,0.822533333,1/30/2024 23:50,1/30/2024 23:50,1/30/2024 23:50,3011252.806,4308663.667,47143122.72,0.0,-91.375,81.0,1/30/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4806,830520.0,18.0,1/31/2024,251400381.0,43929258.65,4392.925865,44.76017094,0.0,227.0576923,227.5961538,229.4134615,3.038461538,1.903846154,1.932692308,50.01375,0.828802885,1/31/2024 23:50,1/31/2024 23:50,1/31/2024 23:50,3024577.365,4366004.644,47619774.91,0.0,-90.51923077,81.0,1/31/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4807,834380.0,18.0,2/1/2024,251400381.0,44340113.13,4434.011313,41.08544775,0.0,226.1212121,226.6464646,228.4747475,3.202020202,2.616161616,2.070707071,50.0069697,0.843157576,2/1/2024 23:40,2/1/2024 23:40,2/1/2024 23:40,3036779.586,4419585.859,48057236.35,0.0,-89.31313131,81.0,2/1/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4808,838406.0,18.0,2/2/2024,251400381.0,44721555.26,4472.155526,38.14421318,0.0,227.3070175,227.7894737,229.6666667,2.894736842,2.105263158,1.710526316,50.02017544,0.833982456,2/2/2024 23:50,2/2/2024 23:50,2/2/2024 23:50,3051199.605,4469473.026,48464856.0,0.0,-89.21052632,81.0,2/2/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4809,842363.0,18.0,2/3/2024,251400381.0,44936375.0,4493.6375,21.48197368,0.0,228.7638889,229.1111111,230.9027778,1.0,0.125,0.0,50.01361111,0.654119444,2/3/2024 23:50,2/3/2024 23:50,2/3/2024 23:50,3066785.083,4498516.736,48705313.51,0.0,-90.875,81.0,2/3/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4810,846207.0,18.0,2/4/2024,251400381.0,45002105.71,4500.210571,6.573071429,0.0,228.5857143,228.8571429,230.8142857,1.0,0.257142857,0.142857143,50.01628571,0.688228571,2/4/2024 23:50,2/4/2024 23:50,2/4/2024 23:50,3088484.629,4508025.814,48803464.3,0.0,-89.98571429,81.0,2/4/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4811,850040.0,18.0,2/5/2024,251400381.0,45170679.17,4517.067917,16.85734524,0.0,227.125,227.7361111,229.6805556,2.763888889,2.013888889,1.555555556,50.01125,0.793744444,2/5/2024 23:40,2/5/2024 23:40,2/5/2024 23:40,3109094.111,4530838.042,49002854.67,0.0,-90.22222222,81.0,2/5/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4812,854489.0,18.0,2/6/2024,251400381.0,45554776.12,4555.477612,38.40969527,0.0,227.0074627,227.4179104,229.3358209,2.634328358,1.78358209,1.440298507,50.00514925,0.80040597,2/6/2024 23:50,2/6/2024 23:50,2/6/2024 23:50,3121678.657,4581371.978,49414144.75,0.0,-91.12686567,81.0,2/6/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4813,859724.0,18.0,2/7/2024,251400381.0,45898689.19,4589.868919,34.39130698,0.0,225.7027027,226.2432432,228.1756757,2.972972973,2.27027027,2.243243243,50.01486486,0.832152703,2/7/2024 23:50,2/7/2024 23:50,2/7/2024 23:50,3134839.797,4629506.054,49784497.47,0.0,-89.32432432,81.0,2/7/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4814,863465.0,18.0,2/8/2024,251400381.0,46201362.37,4620.136237,30.26731764,0.0,228.0537634,228.3763441,230.2150538,1.0,0.11827957,1.0,50.02645161,0.719844086,2/8/2024 23:50,2/8/2024 23:50,2/8/2024 23:50,3152460.57,4673522.129,50117938.2,0.0,-88.88172043,81.0,2/8/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4815,867457.0,18.0,2/9/2024,251400381.0,46278470.37,4627.847037,7.710800478,0.0,227.9074074,228.2314815,230.037037,1.027777778,0.111111111,1.0,50.01324074,0.686166667,2/9/2024 23:50,2/9/2024 23:50,2/9/2024 23:50,3174090.741,4684168.602,50225966.96,0.0,-90.57407407,81.0,2/9/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4816,871309.0,18.0,2/10/2024,251400381.0,46351524.64,4635.152464,7.305426731,0.0,228.3623188,228.6376812,230.6666667,1.0,0.101449275,1.0,50.02333333,0.699726087,2/10/2024 23:50,2/10/2024 23:50,2/10/2024 23:50,3196186.435,4694500.246,50330842.9,0.0,-89.26086957,81.0,2/10/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4817,875178.0,18.0,2/11/2024,251400381.0,46406025.64,4640.602564,5.450100334,0.0,228.6410256,228.9487179,230.8461538,1.0,0.153846154,1.0,50.01102564,0.698276923,2/11/2024 16:20,2/11/2024 16:20,2/11/2024 16:20,3212764.333,4702325.308,50408517.69,0.0,-92.1025641,81.0,2/11/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4818,877956.0,18.0,2/12/2024,251400381.0,46649350.0,4664.935,24.3324359,0.0,224.3888889,225.2222222,227.2777778,4.888888889,3.666666667,4.0,50.00611111,0.965233333,2/12/2024 14:20,2/12/2024 14:20,2/12/2024 14:20,3236521.333,4734642.667,50687929.5,0.0,-95.66666667,81.0,2/12/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4819,881438.0,18.0,2/13/2024,251400381.0,46992077.27,4699.207727,34.27272727,0.0,224.1363636,225.2045455,226.9772727,4.772727273,3.840909091,2.977272727,50.03454545,0.939211364,2/13/2024 23:50,2/13/2024 23:50,2/13/2024 23:50,3250613.0,4780376.091,51056453.14,0.0,-89.81818182,81.0,2/13/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4820,884345.0,18.0,2/14/2024,251400381.0,47224998.02,4722.499802,23.29207471,0.0,227.7821782,228.3069307,229.950495,1.0,0.148514851,0.00990099,50.01178218,0.720482178,2/14/2024 23:50,2/14/2024 23:50,2/14/2024 23:50,3267177.604,4810280.594,51317145.71,0.0,-89.79207921,81.0,2/14/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4821,888580.0,18.0,2/15/2024,251400381.0,47435388.71,4743.538871,21.03906899,0.0,227.6774194,228.3709677,230.2419355,1.983870968,1.032258065,1.177419355,50.01935484,0.793837097,2/15/2024 22:30,2/15/2024 22:30,2/15/2024 22:30,3281485.935,4836469.516,51552713.82,0.0,-88.14516129,81.0,2/15/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4822,893836.0,18.0,2/16/2024,251400381.0,47896675.34,4789.667534,46.12866328,0.0,225.2739726,226.0958904,227.7534247,3.890410959,3.397260274,2.876712329,50.01863014,0.914923288,2/16/2024 23:50,2/16/2024 23:50,2/16/2024 23:50,3298971.781,4893699.548,52045062.68,0.0,-90.02739726,81.0,2/16/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4823,896612.0,18.0,2/17/2024,251400381.0,48046628.57,4804.662857,14.9953229,0.0,229.5357143,229.7857143,231.7142857,1.0,0.0,1.0,50.00821429,0.69965,2/17/2024 6:20,2/17/2024 6:20,2/17/2024 6:20,3309976.429,4910234.643,52208389.89,0.0,-88.82142857,81.0,2/17/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4824,903116.0,18.0,2/18/2024,251400381.0,48187753.85,4818.775385,14.11252747,0.0,227.4102564,227.6923077,229.4615385,1.025641026,0.153846154,1.0,50.01025641,0.753607692,2/18/2024 22:30,2/18/2024 22:30,2/18/2024 22:30,3365510.974,4920644.256,52402539.87,0.0,-92.74358974,81.0,2/18/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4825,907193.0,18.0,2/19/2024,251400381.0,48541912.77,4854.191277,35.41589198,0.0,227.4468085,228.0851064,229.8723404,2.595744681,1.638297872,2.063829787,50.00489362,0.835789362,2/19/2024 23:50,2/19/2024 23:50,2/19/2024 23:50,3387486.66,4959055.745,52783428.28,0.0,-94.46808511,81.0,2/19/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4826,908890.0,18.0,2/20/2024,251400381.0,48755214.41,4875.521441,21.33016485,0.0,225.9099099,226.5045045,228.3783784,3.09009009,2.198198198,2.153153153,50.01801802,0.827408108,2/20/2024 23:50,2/20/2024 23:50,2/20/2024 23:50,3399086.234,4987347.495,53017323.64,0.0,-93.33333333,81.0,2/20/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4827,913053.0,18.0,2/21/2024,251400381.0,49133781.48,4913.378148,37.85670671,0.0,229.3518519,229.4814815,231.4814815,1.592592593,0.648148148,1.148148148,50.0087037,0.724018519,2/21/2024 23:50,2/21/2024 23:50,2/21/2024 23:50,3413464.815,5039343.704,53425448.91,0.0,-90.59259259,81.0,2/21/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4828,916657.0,18.0,2/22/2024,251400381.0,49487596.3,4948.75963,35.38148148,0.0,226.0185185,226.5092593,228.4351852,3.037037037,2.185185185,1.925925926,50.01055556,0.836100926,2/22/2024 23:50,2/22/2024 23:50,2/22/2024 23:50,3426420.213,5089153.259,53806540.72,0.0,-91.87962963,81.0,2/22/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4829,920336.0,18.0,2/23/2024,251400381.0,49890119.39,4989.011939,40.25230915,0.0,225.9489796,226.4795918,228.2755102,2.897959184,2.173469388,2.030612245,50.00642857,0.829677551,2/23/2024 23:50,2/23/2024 23:50,2/23/2024 23:50,3438636.245,5145451.133,54235591.03,0.0,-90.83673469,81.0,2/23/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
4830,924215.0,18.0,2/24/2024,251400381.0,50093845.63,5009.384563,20.37262433,0.0,227.5242718,227.815534,229.5436893,1.0,0.126213592,1.0,50.01271845,0.668624272,2/24/2024 23:50,2/24/2024 23:50,2/24/2024 23:50,3455417.631,5172063.272,54469375.21,0.0,-88.65048544,81.0,2/24/2024,1.0,WITEL,SDP,SDP,L5,251400381,SDP L5,MDP 3. 1_Wittel_SDP L5.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L5.csv,2025-08-07 17:56:41
